0.82666	0.82820	0.81842	0.67944	0.77658	0.83131	0.70065	0.21818	0.37773	0.64945	0.82345	0.08600	0.24541	0.70850	0.82607	0.37797	0.83094	0.77880	0.81134	0.04937	0.50098	0.76939	0.82807	0.61605	0.46572	0.82978	0.53774	0.69580	0.14840	0.64077	0.60783	0.83002	0.82850	0.56660	0.05671	0.04424	0.77913	0.80623	0.65869	0.43915	0.05085	0.16727	0.45058
0.79284	0.79439	0.78524	0.64775	0.74422	0.79518	0.67984	0.22035	0.37109	0.63113	0.79197	0.09331	0.24184	0.68577	0.79328	0.36829	0.79548	0.75117	0.78188	0.05760	0.48952	0.74273	0.79302	0.59807	0.45521	0.79560	0.52240	0.67462	0.15012	0.62317	0.59227	0.79400	0.79556	0.55006	0.06389	0.05146	0.75176	0.77679	0.64000	0.42528	0.05879	0.17109	0.44028
0.96235	0.96433	0.95264	0.77976	0.90062	0.96660	0.81475	0.22965	0.42214	0.75284	0.95989	0.06830	0.25876	0.82284	0.96236	0.41976	0.96649	0.90690	0.94623	0.02340	0.57247	0.89587	0.96284	0.71111	0.52908	0.96572	0.61523	0.80832	0.14174	0.74249	0.70292	0.96469	0.96515	0.65043	0.03157	0.01639	0.90760	0.93969	0.76397	0.49281	0.02477	0.16720	0.51033
0.98085	0.98272	0.97227	0.78690	0.91380	0.98486	0.83239	0.23252	0.42896	0.76948	0.97649	0.06531	0.25649	0.83786	0.97994	0.42210	0.98403	0.92265	0.96375	0.01978	0.58341	0.91236	0.97688	0.72398	0.53802	0.98092	0.62507	0.82472	0.13695	0.75906	0.71855	0.97870	0.98166	0.66223	0.02626	0.01182	0.92520	0.95531	0.78061	0.49492	0.01921	0.16707	0.51912
0.98417	0.98616	0.97563	0.78904	0.91653	0.98805	0.83477	0.23297	0.43006	0.77191	0.97927	0.06492	0.25603	0.83988	0.98326	0.42259	0.98739	0.92501	0.96648	0.01891	0.58496	0.91470	0.97970	0.72575	0.53935	0.98384	0.62656	0.82695	0.13624	0.76135	0.72067	0.98164	0.98466	0.66394	0.02522	0.01093	0.92788	0.95759	0.78286	0.49514	0.01804	0.16713	0.52046
0.96103	0.96425	0.95296	0.76138	0.89309	0.96670	0.82616	0.23827	0.42885	0.76537	0.95950	0.07153	0.25201	0.82790	0.96196	0.41540	0.96301	0.90865	0.94903	0.02507	0.58173	0.89951	0.95425	0.71737	0.53585	0.96024	0.61864	0.81731	0.13608	0.75530	0.71617	0.95549	0.96306	0.65563	0.02946	0.01530	0.91217	0.93948	0.77590	0.48358	0.02308	0.17221	0.51693
0.97640	0.97908	0.96894	0.77536	0.90688	0.98222	0.83448	0.23626	0.43094	0.77246	0.97249	0.06732	0.25284	0.83690	0.97602	0.41887	0.97888	0.91983	0.96123	0.02121	0.58570	0.91043	0.96908	0.72419	0.53940	0.97459	0.62445	0.82566	0.13444	0.76219	0.72201	0.97073	0.97687	0.66222	0.02578	0.01209	0.92366	0.95141	0.78322	0.48899	0.01898	0.16941	0.52062
0.79673	0.79900	0.78841	0.65305	0.74855	0.80157	0.68028	0.21949	0.37117	0.63186	0.79512	0.09207	0.24170	0.68666	0.79716	0.36893	0.80045	0.75305	0.78414	0.05579	0.48956	0.74432	0.79764	0.59878	0.45541	0.79996	0.52325	0.67533	0.14957	0.62351	0.59230	0.79916	0.79934	0.55089	0.06228	0.05006	0.75361	0.77891	0.64041	0.42613	0.05687	0.17022	0.44067
0.94117	0.94302	0.93177	0.76415	0.88145	0.94511	0.79711	0.22818	0.41551	0.73691	0.93877	0.07143	0.25686	0.80523	0.94122	0.41354	0.94527	0.88715	0.92541	0.02755	0.56159	0.87634	0.94199	0.69651	0.51950	0.94465	0.60339	0.79097	0.14309	0.72680	0.68829	0.94367	0.94394	0.63748	0.03565	0.02076	0.88779	0.91911	0.74770	0.48465	0.02901	0.16761	0.50127
0.96780	0.96946	0.95955	0.77680	0.90207	0.97117	0.82295	0.23283	0.42582	0.76119	0.96445	0.06821	0.25574	0.82840	0.96743	0.41891	0.97069	0.91173	0.95188	0.02262	0.57819	0.90133	0.96446	0.71641	0.53343	0.96846	0.61879	0.81547	0.13845	0.75078	0.71117	0.96613	0.96935	0.65505	0.02924	0.01474	0.91373	0.94382	0.77197	0.49034	0.02245	0.16846	0.51442
0.82119	0.82322	0.81294	0.67153	0.77117	0.82501	0.70092	0.22171	0.37928	0.65050	0.82005	0.08927	0.24457	0.70764	0.82189	0.37697	0.82493	0.77659	0.80872	0.05143	0.50270	0.76737	0.82239	0.61623	0.46711	0.82471	0.53745	0.69581	0.14909	0.64185	0.60952	0.82365	0.82421	0.56596	0.05829	0.04551	0.77690	0.80350	0.65935	0.43648	0.05277	0.17056	0.45150
0.90749	0.90951	0.89890	0.73507	0.84969	0.91158	0.77281	0.22788	0.40681	0.71521	0.90602	0.07710	0.25291	0.77966	0.90798	0.40317	0.91107	0.85736	0.89400	0.03481	0.54708	0.84737	0.90740	0.67575	0.50639	0.91051	0.58608	0.76656	0.14428	0.70572	0.66894	0.90866	0.91043	0.61884	0.04198	0.02770	0.85834	0.88770	0.72560	0.47056	0.03582	0.16941	0.48887
0.94427	0.94622	0.93497	0.76585	0.88417	0.94839	0.80027	0.22900	0.41699	0.73994	0.94209	0.07139	0.25698	0.80822	0.94448	0.41452	0.94841	0.89035	0.92878	0.02707	0.56380	0.87952	0.94498	0.69913	0.52144	0.94775	0.60548	0.79405	0.14293	0.72976	0.69113	0.94655	0.94716	0.63965	0.03510	0.02014	0.89104	0.92238	0.75068	0.48565	0.02846	0.16807	0.50306
0.93712	0.93927	0.92725	0.76141	0.87872	0.94119	0.79490	0.22857	0.41508	0.73483	0.93588	0.07269	0.25750	0.80332	0.93785	0.41340	0.94136	0.88482	0.92280	0.02878	0.56056	0.87404	0.93889	0.69501	0.51874	0.94155	0.60226	0.78894	0.14428	0.72485	0.68654	0.94026	0.94076	0.63595	0.03702	0.02181	0.88530	0.91683	0.74573	0.48442	0.03051	0.16845	0.50053
0.91890	0.92046	0.90925	0.75115	0.86278	0.92190	0.77653	0.22496	0.40730	0.71774	0.91667	0.07416	0.25648	0.78601	0.91896	0.40805	0.92339	0.86625	0.90321	0.03186	0.54846	0.85538	0.92165	0.68013	0.50823	0.92350	0.59046	0.77119	0.14583	0.70795	0.67044	0.92317	0.92199	0.62304	0.04065	0.02574	0.86636	0.89780	0.72845	0.47826	0.03411	0.16711	0.49060
0.93037	0.93151	0.92147	0.75923	0.87187	0.93392	0.78441	0.22431	0.40944	0.72476	0.92646	0.07110	0.25628	0.79353	0.92938	0.40992	0.93485	0.87495	0.91263	0.02913	0.55258	0.86405	0.93159	0.68613	0.51162	0.93353	0.59515	0.77871	0.14372	0.71481	0.67664	0.93366	0.93219	0.62867	0.03762	0.02328	0.87534	0.90677	0.73560	0.48114	0.03089	0.16529	0.49396
0.83547	0.83638	0.82645	0.69085	0.78767	0.83711	0.70636	0.21671	0.37954	0.65315	0.83332	0.08463	0.25025	0.71660	0.83532	0.38375	0.83999	0.78858	0.82119	0.04845	0.50393	0.77877	0.83967	0.62189	0.46896	0.84056	0.54322	0.70214	0.15125	0.64484	0.61117	0.84096	0.83836	0.57186	0.05717	0.04350	0.78834	0.81727	0.66343	0.44802	0.05134	0.16644	0.45372
0.95249	0.95447	0.94254	0.77375	0.89267	0.95628	0.80644	0.22905	0.41925	0.74525	0.95072	0.07021	0.25885	0.81514	0.95293	0.41782	0.95681	0.89840	0.93710	0.02550	0.56756	0.88731	0.95421	0.70470	0.52495	0.95676	0.61021	0.80042	0.14341	0.73500	0.69594	0.95575	0.95589	0.64457	0.03403	0.01862	0.89879	0.93102	0.75627	0.49029	0.02733	0.16781	0.50632
0.84178	0.84202	0.83393	0.69150	0.78979	0.84211	0.71212	0.21866	0.38170	0.65957	0.83764	0.08377	0.24703	0.72035	0.84045	0.38249	0.84502	0.79216	0.82541	0.04664	0.50796	0.78244	0.84267	0.62561	0.47187	0.84414	0.54552	0.70722	0.14787	0.65073	0.61723	0.84434	0.84291	0.57511	0.05442	0.04157	0.79251	0.82018	0.66901	0.44525	0.04841	0.16677	0.45609
0.93720	0.93911	0.92805	0.75981	0.87737	0.94152	0.79504	0.22841	0.41477	0.73504	0.93505	0.07210	0.25628	0.80274	0.93728	0.41220	0.94112	0.88398	0.92205	0.02860	0.56037	0.87339	0.93753	0.69455	0.51830	0.94041	0.60162	0.78874	0.14300	0.72508	0.68677	0.93914	0.93998	0.63569	0.03638	0.02165	0.88472	0.91571	0.74589	0.48284	0.02987	0.16787	0.50016
0.94020	0.94186	0.93037	0.76593	0.88218	0.94330	0.79534	0.22672	0.41453	0.73448	0.93826	0.07121	0.25877	0.80466	0.94046	0.41475	0.94459	0.88691	0.92501	0.02807	0.56002	0.87603	0.94243	0.69552	0.51842	0.94468	0.60300	0.78956	0.14466	0.72467	0.68597	0.94386	0.94346	0.63678	0.03677	0.02145	0.88736	0.91932	0.74582	0.48704	0.03017	0.16692	0.50041
0.94339	0.94514	0.93442	0.76442	0.88320	0.94736	0.80012	0.22894	0.41691	0.73958	0.94116	0.07146	0.25695	0.80789	0.94352	0.41434	0.94733	0.88979	0.92833	0.02748	0.56356	0.87917	0.94369	0.69875	0.52118	0.94659	0.60521	0.79375	0.14287	0.72959	0.69092	0.94509	0.94613	0.63943	0.03534	0.02039	0.89080	0.92178	0.75053	0.48548	0.02875	0.16802	0.50297
0.83801	0.83910	0.82911	0.69094	0.78929	0.84009	0.70984	0.21807	0.38123	0.65669	0.83606	0.08480	0.24973	0.71939	0.83800	0.38411	0.84232	0.79129	0.82409	0.04802	0.50648	0.78159	0.84152	0.62452	0.47106	0.84276	0.54518	0.70537	0.15055	0.64827	0.61459	0.84280	0.84093	0.57406	0.05641	0.04279	0.79123	0.81985	0.66682	0.44795	0.05062	0.16718	0.45563
0.91219	0.91541	0.90221	0.73664	0.85432	0.91752	0.78014	0.23109	0.41065	0.72257	0.91273	0.07813	0.25326	0.78627	0.91406	0.40508	0.91585	0.86405	0.90078	0.03425	0.55281	0.85401	0.91260	0.68197	0.51140	0.91626	0.59088	0.77369	0.14428	0.71286	0.67611	0.91379	0.91662	0.62386	0.04125	0.02644	0.86479	0.89441	0.73274	0.47208	0.03523	0.17165	0.49333
0.98399	0.98656	0.97490	0.78816	0.91689	0.98939	0.83650	0.23397	0.43106	0.77352	0.98053	0.06552	0.25664	0.84163	0.98375	0.42322	0.98747	0.92659	0.96782	0.01926	0.58644	0.91632	0.98021	0.72744	0.54069	0.98453	0.62779	0.82872	0.13676	0.76301	0.72239	0.98197	0.98545	0.66508	0.02553	0.01099	0.92912	0.95933	0.78461	0.49593	0.01852	0.16796	0.52164
0.98290	0.98402	0.97442	0.79175	0.91652	0.98559	0.83158	0.23119	0.42819	0.76845	0.97829	0.06463	0.25792	0.83836	0.98164	0.42343	0.98614	0.92392	0.96473	0.01906	0.58268	0.91307	0.98026	0.72408	0.53763	0.98366	0.62537	0.82447	0.13804	0.75782	0.71734	0.98217	0.98381	0.66217	0.02641	0.01176	0.92564	0.95698	0.77959	0.49723	0.01928	0.16629	0.51845
0.90802	0.91030	0.90145	0.72598	0.84544	0.91486	0.77820	0.23143	0.40941	0.72145	0.90560	0.07750	0.24800	0.78129	0.90799	0.39963	0.91060	0.85745	0.89471	0.03480	0.55109	0.84832	0.90295	0.67814	0.50892	0.90765	0.58689	0.77048	0.13987	0.71186	0.67529	0.90452	0.90947	0.62078	0.03971	0.02675	0.85980	0.88658	0.73122	0.46432	0.03369	0.17074	0.49133
0.73714	0.73696	0.73084	0.61720	0.69509	0.74002	0.62109	0.20704	0.34536	0.57644	0.73183	0.09576	0.23772	0.63035	0.73480	0.35042	0.74149	0.69223	0.72004	0.06622	0.44993	0.68353	0.73973	0.55024	0.42068	0.73977	0.48430	0.61783	0.15348	0.56893	0.54025	0.74189	0.73728	0.50874	0.07371	0.06332	0.69183	0.71662	0.58475	0.40538	0.06837	0.16467	0.40801
0.93612	0.93839	0.92672	0.75787	0.87635	0.94061	0.79565	0.22993	0.41564	0.73610	0.93478	0.07329	0.25586	0.80297	0.93680	0.41202	0.94002	0.88388	0.92184	0.02895	0.56148	0.87326	0.93659	0.69516	0.51925	0.93968	0.60198	0.78934	0.14317	0.72601	0.68792	0.93804	0.93946	0.63586	0.03664	0.02176	0.88455	0.91544	0.74663	0.48198	0.03019	0.16925	0.50084
0.96010	0.96154	0.95115	0.77630	0.89717	0.96270	0.81315	0.22989	0.42151	0.75165	0.95674	0.06860	0.25724	0.82049	0.95964	0.41804	0.96372	0.90396	0.94341	0.02388	0.57154	0.89316	0.95917	0.70927	0.52801	0.96220	0.61352	0.80649	0.14082	0.74130	0.70194	0.96091	0.96202	0.64886	0.03163	0.01681	0.90515	0.93634	0.76254	0.49020	0.02479	0.16730	0.50928
0.77108	0.77170	0.76356	0.64163	0.72696	0.77371	0.65176	0.21133	0.35796	0.60424	0.76735	0.09246	0.24184	0.66088	0.76992	0.36198	0.77556	0.72609	0.75558	0.06033	0.46964	0.71707	0.77408	0.57584	0.43822	0.77463	0.50524	0.64794	0.15264	0.59644	0.56607	0.77596	0.77248	0.53124	0.06806	0.05650	0.72579	0.75180	0.61315	0.41974	0.06260	0.16597	0.42465
0.75018	0.75069	0.74218	0.62601	0.70956	0.75105	0.63700	0.21036	0.35269	0.58998	0.74841	0.09625	0.24249	0.64679	0.74995	0.35813	0.75422	0.70971	0.73798	0.06554	0.46057	0.70120	0.75463	0.56387	0.43047	0.75511	0.49581	0.63353	0.15576	0.58304	0.55352	0.75562	0.75283	0.52064	0.07357	0.06131	0.70940	0.73505	0.59948	0.41515	0.06855	0.16712	0.41744
0.87150	0.87197	0.86288	0.71427	0.81757	0.87181	0.73665	0.21996	0.39078	0.68114	0.86751	0.07909	0.25077	0.74531	0.87029	0.39201	0.87499	0.82033	0.85508	0.04114	0.52270	0.81040	0.87247	0.64598	0.48501	0.87411	0.56229	0.73140	0.14665	0.67225	0.63703	0.87418	0.87285	0.59345	0.04916	0.03567	0.82085	0.84973	0.69150	0.45814	0.04292	0.16573	0.46881
0.98212	0.98393	0.97197	0.79707	0.91950	0.98584	0.82910	0.23030	0.42760	0.76583	0.97942	0.06551	0.26131	0.83814	0.98206	0.42622	0.98656	0.92469	0.96487	0.01922	0.58138	0.91308	0.98355	0.72365	0.53720	0.98607	0.62573	0.82291	0.14150	0.75502	0.71452	0.98542	0.98505	0.66146	0.02809	0.01241	0.92503	0.95847	0.77706	0.50133	0.02100	0.16674	0.51786
0.93042	0.93276	0.92260	0.74570	0.86762	0.93588	0.79583	0.23313	0.41656	0.73735	0.92881	0.07524	0.25179	0.80014	0.93097	0.40799	0.93316	0.87906	0.91721	0.03051	0.56246	0.86924	0.92716	0.69370	0.51937	0.93153	0.59998	0.78841	0.14055	0.72734	0.68977	0.92848	0.93285	0.63436	0.03648	0.02239	0.88089	0.90938	0.74734	0.47513	0.03025	0.17127	0.50093
0.98487	0.98619	0.97526	0.80031	0.92170	0.98835	0.82915	0.22909	0.42710	0.76576	0.98087	0.06425	0.26107	0.83842	0.98408	0.42638	0.98943	0.92551	0.96601	0.01824	0.58090	0.91378	0.98592	0.72359	0.53676	0.98818	0.62580	0.82299	0.14092	0.75483	0.71412	0.98805	0.98695	0.66164	0.02722	0.01182	0.92602	0.95938	0.77692	0.50186	0.01996	0.16555	0.51753
0.98447	0.98687	0.97418	0.79611	0.92120	0.98909	0.83393	0.23256	0.43018	0.77062	0.98278	0.06626	0.26098	0.84205	0.98508	0.42693	0.98880	0.92834	0.96872	0.01919	0.58506	0.91694	0.98535	0.72737	0.54031	0.98843	0.62852	0.82736	0.14105	0.75982	0.71929	0.98703	0.98796	0.66449	0.02758	0.01178	0.92894	0.96198	0.78180	0.50151	0.02063	0.16821	0.52077
0.81937	0.82012	0.80985	0.68188	0.77460	0.82040	0.69155	0.21359	0.37325	0.63883	0.81754	0.08606	0.25081	0.70308	0.81923	0.38020	0.82420	0.77391	0.80551	0.05180	0.49402	0.76419	0.82519	0.61008	0.46049	0.82549	0.53395	0.68790	0.15352	0.63099	0.59788	0.82638	0.82261	0.56167	0.06107	0.04731	0.77327	0.80251	0.64949	0.44454	0.05537	0.16539	0.44590
0.97141	0.97343	0.96173	0.78780	0.90890	0.97651	0.82032	0.22952	0.42410	0.75812	0.96821	0.06656	0.25910	0.82869	0.97115	0.42194	0.97614	0.91400	0.95383	0.02106	0.57579	0.90266	0.97201	0.71593	0.53206	0.97469	0.61923	0.81400	0.14096	0.74738	0.70738	0.97415	0.97388	0.65468	0.02938	0.01440	0.91459	0.94716	0.76906	0.49567	0.02234	0.16648	0.51314
0.98703	0.98889	0.97739	0.79862	0.92285	0.99150	0.83391	0.23090	0.42934	0.77031	0.98377	0.06445	0.26056	0.84213	0.98668	0.42666	0.99131	0.92885	0.96953	0.01820	0.58421	0.91747	0.98705	0.72704	0.53947	0.98998	0.62825	0.82729	0.13997	0.75951	0.71871	0.98906	0.98939	0.66461	0.02646	0.01117	0.92972	0.96259	0.78162	0.50177	0.01934	0.16643	0.52019
0.96703	0.96907	0.95716	0.78330	0.90529	0.97114	0.81911	0.23102	0.42443	0.75713	0.96508	0.06862	0.25931	0.82726	0.96750	0.42168	0.97125	0.91179	0.95137	0.02262	0.57577	0.90059	0.96798	0.71499	0.53209	0.97086	0.61852	0.81276	0.14205	0.74657	0.70689	0.96955	0.97028	0.65358	0.03098	0.01544	0.91247	0.94473	0.76806	0.49476	0.02414	0.16827	0.51300
0.96543	0.96749	0.95537	0.78388	0.90450	0.96938	0.81640	0.22998	0.42321	0.75449	0.96331	0.06847	0.25971	0.82515	0.96582	0.42150	0.96995	0.90985	0.94931	0.02274	0.57383	0.89852	0.96708	0.71306	0.53055	0.96965	0.61711	0.81031	0.14258	0.74392	0.70424	0.96870	0.96871	0.65197	0.03136	0.01584	0.91034	0.94293	0.76547	0.49484	0.02445	0.16772	0.51162
0.97460	0.97598	0.96560	0.79119	0.91144	0.97947	0.82095	0.22817	0.42369	0.75841	0.97021	0.06507	0.25917	0.82966	0.97352	0.42234	0.97925	0.91550	0.95556	0.02008	0.57556	0.90408	0.97480	0.71638	0.53184	0.97723	0.61968	0.81469	0.14041	0.74764	0.70739	0.97712	0.97623	0.65529	0.02849	0.01378	0.91619	0.94886	0.76945	0.49674	0.02132	0.16512	0.51299
0.97410	0.97609	0.96404	0.79001	0.91180	0.97867	0.82331	0.22982	0.42526	0.76051	0.97154	0.06636	0.26030	0.83199	0.97400	0.42350	0.97848	0.91752	0.95733	0.02086	0.57765	0.90619	0.97513	0.71858	0.53380	0.97783	0.62144	0.81703	0.14144	0.74993	0.70977	0.97707	0.97701	0.65704	0.02936	0.01400	0.91797	0.95095	0.77181	0.49793	0.02240	0.16664	0.51475
0.97708	0.97892	0.96724	0.79246	0.91466	0.98077	0.82551	0.23059	0.42654	0.76279	0.97438	0.06662	0.26037	0.83416	0.97714	0.42457	0.98144	0.92006	0.96016	0.02031	0.57938	0.90857	0.97818	0.72049	0.53539	0.98082	0.62313	0.81923	0.14158	0.75203	0.71179	0.97993	0.97996	0.65862	0.02895	0.01338	0.92066	0.95349	0.77382	0.49881	0.02191	0.16732	0.51617
0.97762	0.97970	0.96717	0.79329	0.91609	0.98142	0.82691	0.23072	0.42714	0.76369	0.97598	0.06676	0.26167	0.83600	0.97821	0.42578	0.98212	0.92198	0.96193	0.02060	0.58028	0.91053	0.97960	0.72193	0.53631	0.98224	0.62439	0.82075	0.14246	0.75312	0.71278	0.98115	0.98128	0.65981	0.02947	0.01349	0.92238	0.95572	0.77510	0.50071	0.02255	0.16755	0.51706
0.97574	0.97805	0.96563	0.78904	0.91300	0.97988	0.82705	0.23221	0.42763	0.76447	0.97398	0.06762	0.25990	0.83493	0.97636	0.42417	0.97984	0.92021	0.96021	0.02095	0.58086	0.90896	0.97638	0.72151	0.53654	0.97951	0.62370	0.82049	0.14134	0.75380	0.71372	0.97802	0.97912	0.65934	0.02919	0.01353	0.92093	0.95340	0.77549	0.49777	0.02231	0.16851	0.51722
0.96093	0.96319	0.95196	0.77440	0.89765	0.96608	0.81654	0.23242	0.42383	0.75548	0.95880	0.06987	0.25663	0.82302	0.96126	0.41831	0.96468	0.90617	0.94562	0.02385	0.57460	0.89544	0.95984	0.71203	0.53063	0.96340	0.61556	0.80965	0.14052	0.74495	0.70570	0.96145	0.96363	0.65082	0.03116	0.01628	0.90734	0.93834	0.76604	0.48954	0.02446	0.16919	0.51162
0.98567	0.98731	0.97622	0.79870	0.92189	0.98975	0.83170	0.23028	0.42844	0.76826	0.98209	0.06456	0.26063	0.84026	0.98517	0.42640	0.99009	0.92705	0.96767	0.01834	0.58274	0.91556	0.98601	0.72538	0.53827	0.98869	0.62705	0.82525	0.14035	0.75741	0.71666	0.98801	0.98788	0.66314	0.02683	0.01151	0.92786	0.96079	0.77948	0.50150	0.01966	0.16622	0.51903
0.83894	0.84043	0.83023	0.68829	0.78888	0.84166	0.71333	0.22071	0.38334	0.66076	0.83760	0.08589	0.24826	0.72161	0.83937	0.38356	0.84284	0.79297	0.82585	0.04803	0.50963	0.78338	0.84140	0.62708	0.47356	0.84322	0.54679	0.70851	0.14956	0.65213	0.61870	0.84257	0.84209	0.57585	0.05579	0.04232	0.79307	0.82113	0.67041	0.44620	0.05009	0.16895	0.45769
0.96531	0.96749	0.95533	0.78166	0.90380	0.96937	0.81840	0.23128	0.42427	0.75649	0.96381	0.06908	0.25934	0.82651	0.96600	0.42136	0.96945	0.91077	0.95017	0.02308	0.57547	0.89961	0.96641	0.71445	0.53183	0.96935	0.61801	0.81206	0.14229	0.74600	0.70643	0.96791	0.96886	0.65300	0.03141	0.01582	0.91135	0.94367	0.76746	0.49431	0.02465	0.16860	0.51268
0.95449	0.95655	0.94535	0.77075	0.89245	0.95883	0.81084	0.23152	0.42156	0.75004	0.95258	0.07079	0.25685	0.81780	0.95492	0.41703	0.95818	0.90046	0.93953	0.02527	0.57096	0.88971	0.95408	0.70751	0.52754	0.95742	0.61204	0.80418	0.14161	0.73966	0.70070	0.95558	0.95743	0.64685	0.03288	0.01783	0.90150	0.93254	0.76067	0.48817	0.02624	0.16915	0.50867
0.96245	0.96432	0.95208	0.78342	0.90271	0.96576	0.81311	0.22876	0.42164	0.75100	0.96057	0.06855	0.26069	0.82268	0.96289	0.42144	0.96708	0.90736	0.94649	0.02342	0.57148	0.89596	0.96507	0.71067	0.52864	0.96731	0.61539	0.80733	0.14367	0.74062	0.70099	0.96660	0.96600	0.64994	0.03250	0.01672	0.90757	0.94063	0.76225	0.49536	0.02563	0.16720	0.50981
0.98173	0.98395	0.97141	0.79527	0.91915	0.98574	0.83069	0.23172	0.42880	0.76751	0.97985	0.06645	0.26114	0.83924	0.98225	0.42639	0.98613	0.92547	0.96570	0.01965	0.58288	0.91399	0.98305	0.72486	0.53849	0.98591	0.62662	0.82431	0.14159	0.75675	0.71631	0.98472	0.98517	0.66236	0.02828	0.01242	0.92599	0.95911	0.77870	0.50101	0.02129	0.16790	0.51908
0.97571	0.97771	0.96605	0.78967	0.91283	0.97985	0.82580	0.23131	0.42684	0.76319	0.97329	0.06707	0.25977	0.83387	0.97587	0.42388	0.97992	0.91930	0.95936	0.02075	0.57974	0.90803	0.97619	0.72044	0.53557	0.97915	0.62291	0.81930	0.14117	0.75251	0.71237	0.97791	0.97861	0.65851	0.02903	0.01356	0.92008	0.95253	0.77423	0.49765	0.02208	0.16778	0.51636
